Date,Open,High,Low,Close
1989-09-11,254.0,254.35,251.38,251.44
1989-09-11,251.44,251.46,245.19,245.53
1989-09-11,245.53,247.69,244.75,247.67
1989-09-11,247.67,247.67,245.89,246.66
1989-09-11,246.8,248.36,245.1,246.61
1989-09-11,246.61,246.97,245.41,245.69
1989-09-11,245.69,246.39,244.09,244.48
1989-09-11,244.48,246.98,244.48,246.47
1989-09-11,246.47,249.58,246.47,249.58
1989-09-11,249.58,251.38,249.23,249.83
1989-09-11,249.83,252.09,249.76,251.74
1989-09-11,251.74,254.95,250.29,254.73
1989-09-11,254.73,254.73,252.62,252.77
1989-09-11,252.77,253.23,249.97,250.43
1989-09-11,250.43,253.89,250.43,253.4
1989-09-11,253.4,253.4,251.75,252.58
1989-09-11,252.58,254.8,251.84,251.84
1989-09-11,251.84,252.02,249.71,250.95
1989-09-11,250.95,251.51,248.56,249.1
1989-09-11,249.1,249.68,247.89,248.82
1989-09-11,248.82,250.45,248.65,250.12
1989-09-11,250.12,252.09,249.59,251.61
1989-09-11,251.61,253.49,251.46,251.65
1989-09-11,251.64,254.67,251.64,254.18
1989-09-11,254.18,254.56,252.5,252.94
1989-09-11,252.94,253.8,251.8,253.6
1989-09-11,253.6,255.07,253.6,254.82
1989-09-11,254.82,256.9,253.16,255.53
1989-09-11,255.48,256.1,253.06,253.06
1989-09-11,253.06,253.06,250.97,251.4
1989-09-11,251.4,251.47,247.17,247.17
1989-09-11,247.17,247.99,244.09,244.11
1989-09-11,244.11,247.65,244.11,247.65
1989-09-11,246.32,246.32,242.9,242.9
1989-09-11,242.9,244.53,242.5,243.82
1989-09-11,243.82,247.82,243.82,247.6
1989-09-11,247.6,248.22,245.46,247.63
1989-09-11,247.63,248.18,246.12,246.15
1989-09-11,246.15,246.15,241.72,242.41
1989-09-11,242.42,243.92,241.63,242.11
1989-09-11,242.07,243.63,241.09,242.47
1989-09-11,242.42,247.25,242.42,247.05
1989-09-11,247.11,248.44,246.55,247.17
1989-09-11,247.2,250.38,247.2,249.92
1989-09-11,249.91,251.09,249.17,251.03
1989-09-11,251.04,252.17,250.26,251.26
1989-09-11,251.25,252.6,250.78,251.81
1989-09-11,251.81,254.75,251.81,253.88
1989-09-11,253.89,256.68,253.31,256.68
1989-09-11,256.65,256.97,255.27,256.78
1989-09-11,256.78,256.78,253.73,253.93
1989-09-11,253.91,256.04,252.18,253.08
1989-09-11,253.06,255.59,253.06,254.46
1989-09-11,254.48,255.06,249.9,250.3
1989-09-11,250.3,250.49,248.71,250.12
1989-09-11,250.12,251.02,249.16,249.95
1989-09-11,249.95,252.1,249.64,251.76
1989-09-11,251.69,252.12,250.56,251.98
1989-09-11,251.98,254.07,249.65,249.69
1989-09-11,249.65,251.28,248.79,251.05
1989-09-11,251.04,256.11,251.04,255.3
1989-09-11,255.32,255.32,253.53,254.6
1989-09-11,254.61,255.6,252.29,253.04
1989-09-11,253.0,256.15,253.0,254.51
1989-09-11,254.53,254.53,251.56,251.83
1989-09-11,251.82,253.52,248.38,249.53
1989-09-11,249.54,250.89,247.18,247.25
1989-09-11,247.19,249.43,247.19,249.0
1989-09-11,248.99,250.12,247.49,248.47
1989-09-11,248.44,249.18,247.99,248.75
1989-09-11,248.79,248.79,243.66,245.06
1989-09-11,245.05,245.07,239.85,239.97
1989-09-11,239.96,239.96,235.64,236.85
1989-09-11,236.8,240.48,236.8,240.45
1989-09-11,240.48,240.67,235.7,240.51
1989-09-11,240.5,240.5,238.24,239.68
1989-09-11,239.71,241.29,237.81,240.05
1989-09-11,240.03,240.03,235.22,236.51
1989-09-11,236.46,240.34,236.46,239.99
1989-09-11,239.99,243.21,239.2,239.22
1989-09-11,239.21,239.95,238.03,239.38
1989-09-11,239.36,242.08,239.36,240.74
1989-09-11,240.76,243.53,240.76,242.69
1989-09-11,242.66,247.94,241.73,247.73
1989-09-11,247.74,248.3,246.87,248.03
1989-09-11,248.04,250.58,248.04,249.33
1989-09-11,249.32,249.32,248.72,248.89
1989-09-11,248.89,249.15,247.41,248.99
1989-09-11,248.96,250.14,248.27,249.93
1989-09-11,249.95,250.79,248.21,248.51
1989-09-11,248.52,250.5,248.52,249.27
1989-09-11,249.26,253.0,249.26,252.74
1989-09-11,252.9,253.97,251.59,253.92
1989-09-11,253.97,253.97,251.67,251.74
1989-09-11,251.76,253.4,251.76,252.85
1989-09-11,252.85,252.85,249.09,249.7
1989-09-11,249.66,252.43,249.66,251.23
1989-09-11,251.2,251.72,250.46,251.66
1989-09-11,251.67,251.95,250.12,251.75
1989-09-11,251.74,252.99,251.3,252.03
1989-09-11,252.03,252.28,250.88,250.99
1989-09-11,250.98,250.98,248.11,250.2
1989-09-11,250.19,252.04,249.4,251.98
1989-09-11,251.96,253.09,251.62,251.89
1989-09-11,251.86,253.36,250.92,251.8
1989-09-11,251.09,253.79,251.08,251.2
1989-09-11,251.22,251.22,248.99,249.26
1989-09-11,249.29,250.63,248.2,250.04
1989-09-11,249.99,250.47,247.28,248.32
1989-09-11,248.37,248.64,246.78,247.27
1989-09-11,247.28,247.28,244.71,245.06
1989-09-11,245.06,245.8,244.55,245.09
1989-09-11,245.09,245.09,241.3,241.34
1989-09-11,241.34,242.7,241.34,242.6
1989-09-11,242.6,243.54,241.26,243.46
1989-09-11,243.46,244.68,243.45,244.33
1989-09-11,244.33,245.57,242.69,243.32
1989-09-11,243.32,243.83,242.29,242.33
1989-09-11,242.33,243.03,239.42,239.43
1989-09-11,239.43,240.37,237.7,238.4
1989-09-11,238.4,241.55,238.4,241.31
1989-09-11,241.31,242.94,238.91,238.91
1989-09-11,238.91,239.79,235.91,239.46
1989-09-11,239.46,239.46,236.85,237.38
1989-09-11,237.38,237.84,235.02,235.93
1989-09-11,235.93,240.31,235.93,240.04
1989-09-11,240.04,240.04,236.35,238.87
1989-09-11,238.87,241.39,238.87,240.22
1989-09-11,240.22,240.29,238.81,240.04
1989-09-11,240.04,242.28,240.04,241.91
1989-09-11,241.91,241.91,239.37,239.53
1989-09-11,239.53,239.53,236.53,237.95
1989-09-11,237.95,237.97,233.51,233.86
1989-09-11,233.86,233.86,229.98,230.41
1989-09-11,230.41,231.88,230.07,230.16
1989-09-11,230.16,233.6,230.16,233.6
1989-09-11,233.6,233.6,230.06,231.63
1989-09-11,231.63,231.63,228.4,228.58
1989-09-11,228.58,230.0,228.36,229.09
1989-09-11,229.09,234.86,229.09,234.44
1989-09-11,234.44,238.06,234.44,236.82
1989-09-11,236.82,239.56,235.88,239.48
1989-09-11,239.48,239.8,237.99,238.91
1989-09-11,238.91,240.96,238.1,240.56
1989-09-11,240.56,240.69,239.18,239.47
1989-09-11,239.47,241.39,239.23,239.99
1989-09-11,239.99,241.83,238.82,241.65
1989-09-11,241.65,241.97,240.91,241.69
1989-09-11,241.69,242.04,241.01,241.63
1989-09-11,241.63,241.63,239.45,239.45
1989-09-11,239.45,240.28,237.89,239.65
1989-09-11,239.65,240.4,238.95,240.19
1989-09-11,240.19,244.17,240.19,244.16
1989-09-11,244.16,245.25,243.65,243.75
1989-09-11,243.75,246.57,243.75,245.78
1989-09-11,245.78,247.14,244.93,244.93
1989-09-11,244.93,245.25,242.91,243.57
1989-09-11,243.57,246.11,243.04,245.79
1989-09-11,245.79,247.29,245.79,246.53
1989-09-11,246.53,247.76,246.14,247.74
1989-09-11,247.74,247.74,246.24,246.44
1989-09-11,246.44,248.64,246.44,247.68
1989-09-11,247.68,248.95,247.65,248.06
1989-09-11,248.06,248.06,246.05,246.59
1989-09-11,246.59,248.48,246.59,248.05
1989-09-11,248.05,248.05,245.01,245.2
1989-09-11,245.2,246.34,244.81,245.38
1989-09-11,245.38,247.38,245.38,246.46
1989-09-11,246.46,246.46,244.58,244.58
1989-09-11,244.58,244.71,243.07,244.51
1989-09-11,244.51,245.72,243.86,245.72
1989-09-11,245.72,247.12,245.14,246.57
1989-09-11,246.57,250.03,246.57,249.74
1989-09-11,249.74,252.68,249.74,251.69
1989-09-11,251.69,251.83,250.22,251.28
1989-09-11,251.28,252.9,250.96,252.9
1989-09-11,252.9,253.57,251.03,251.04
1989-09-11,251.04,252.05,248.55,249.01
1989-09-11,249.01,250.44,249.01,250.15
1989-09-11,250.15,250.15,248.13,249.52
1989-09-11,249.52,251.44,248.06,248.95
1989-09-11,248.95,248.95,246.27,246.7
1989-09-11,246.7,248.95,246.7,247.89
1989-09-11,247.89,250.19,246.88,250.16
1989-09-11,250.16,251.77,248.43,248.44
1989-09-11,248.44,248.44,246.36,247.36
1989-09-11,247.36,250.02,247.36,249.7
1989-09-11,250.03,250.53,247.34,247.38
1989-09-11,247.38,247.38,245.41,246.77
1989-09-11,246.77,250.99,246.77,250.99
1989-09-11,250.99,255.09,250.17,254.99
1989-09-11,254.99,257.28,254.83,256.57
1989-09-11,256.57,257.15,255.7,256.54
1989-09-11,256.52,257.9,255.74,257.26
1989-09-11,257.26,260.1,257.26,258.15
1989-09-11,258.15,260.94,258.04,259.32
1989-09-11,259.32,264.72,259.32,264.72
1989-09-11,264.72,267.04,264.72,265.82
1989-09-11,265.82,266.23,265.04,265.42
1989-09-11,265.42,266.57,265.09,265.56
1989-09-11,265.56,267.18,265.46,265.46
1989-09-11,265.46,268.16,265.31,267.95
1989-09-11,267.95,270.27,267.58,270.27
1989-09-11,270.27,271.3,269.4,270.98
1989-09-11,270.98,270.98,267.84,268.0
1989-09-11,268.0,270.59,268.0,268.74
1989-09-11,268.74,269.7,268.02,269.5
1989-09-11,269.5,269.59,266.04,266.04
1989-09-11,266.04,268.21,265.27,268.03
1989-09-11,268.03,269.79,267.85,269.65
1989-09-11,269.65,271.27,269.65,271.04
1989-09-11,271.04,272.0,271.04,271.2
1989-09-11,271.2,271.7,267.91,269.44
1989-09-11,269.42,269.42,266.63,266.66
1989-09-11,266.66,270.94,266.66,270.94
1989-09-11,270.94,272.57,268.98,271.13
1989-09-11,271.13,271.2,269.24,270.15
1989-09-11,270.15,270.15,268.82,269.72
1989-09-11,269.72,270.47,267.7,267.7
1989-09-11,267.7,269.49,267.56,269.32
1989-09-11,269.32,271.65,268.05,271.44
1989-09-11,271.44,271.74,270.67,270.89
1989-09-11,270.89,272.09,270.47,272.09
1989-09-11,272.09,273.77,271.62,273.51
1989-09-11,273.51,275.35,273.51,274.49
1989-09-11,274.49,275.13,273.1,273.85
1989-09-11,273.85,274.34,272.21,272.3
1989-09-11,272.4,274.18,272.03,272.36
1989-09-11,272.36,274.34,272.36,274.02
1989-09-11,274.02,276.21,273.88,275.74
1989-09-11,275.74,276.05,275.14,275.28
1989-09-11,275.62,277.01,275.37,275.43
1989-09-11,275.43,278.73,275.43,278.73
1989-09-11,278.73,279.16,278.41,278.95
1989-09-11,278.95,280.03,278.95,279.56
1989-09-11,279.56,280.1,278.9,278.9
1989-09-11,278.9,280.58,276.95,277.46
1989-09-11,277.46,278.19,273.57,274.01
1989-09-11,274.01,274.83,272.85,272.85
1989-09-11,272.85,273.01,271.27,271.71
1989-09-11,271.71,272.31,270.46,271.24
1989-09-11,271.24,273.37,270.73,272.39
1989-09-11,272.36,272.36,270.35,270.65
1989-09-11,270.65,272.38,268.81,272.32
1989-09-11,272.32,272.32,269.83,270.14
1989-09-11,270.14,272.77,270.14,272.62
1989-09-11,272.62,274.89,271.51,274.84
1989-09-11,274.84,274.84,272.27,272.3
1989-09-11,270.04,270.04,267.28,267.43
1989-09-11,267.43,268.23,266.11,266.17
1989-09-11,266.17,266.97,263.91,263.93
1989-09-11,263.93,266.03,263.93,264.61
1989-09-11,264.65,266.11,264.3,265.93
1989-09-11,265.93,266.59,264.69,265.3
1989-09-11,265.3,265.3,262.9,264.3
1989-09-11,264.3,267.24,264.3,267.24
1989-09-11,267.24,267.58,266.34,266.88
1989-09-11,266.96,268.57,266.96,268.1
1989-09-11,268.1,268.1,266.55,267.57
1989-09-11,267.57,269.95,267.36,269.95
1989-09-11,269.95,270.97,269.56,270.32
1989-09-11,270.32,270.52,269.34,269.64
1989-09-11,269.64,270.03,266.79,266.89
1989-09-11,266.89,268.09,266.3,267.76
1989-09-11,267.71,270.12,266.65,269.58
1989-09-11,269.58,269.58,268.71,269.02
1989-09-11,269.02,271.33,269.02,271.17
1989-09-11,271.17,271.17,269.59,270.71
1989-09-11,270.71,271.1,269.2,269.21
1989-09-11,269.21,269.21,268.23,268.48
1989-09-11,268.48,268.48,263.38,263.41
1989-09-11,263.41,265.5,263.41,264.88
1989-09-11,264.86,265.44,263.42,265.43
1989-09-11,265.41,266.67,264.87,266.67
1989-09-11,266.67,266.67,264.34,265.87
1989-09-11,265.87,268.53,265.87,268.42
1989-09-11,268.42,269.75,267.21,268.38
1989-09-11,268.38,269.96,267.38,268.18
1989-09-11,268.18,270.61,268.18,270.08
1989-09-11,270.08,271.47,270.08,271.02
1989-09-11,270.93,270.93,268.85,269.05
1989-09-11,269.05,269.05,265.76,266.12
1989-09-11,266.12,267.22,265.28,266.78
1989-09-11,266.78,267.78,265.51,265.76
1989-09-11,265.76,266.93,265.3,266.93
1989-09-11,266.93,269.07,266.93,267.12
1989-09-11,267.12,267.12,264.29,265.14
1989-09-11,265.14,266.4,265.04,265.2
1989-09-11,265.2,265.41,262.98,264.29
1989-09-11,264.29,264.29,261.13,262.99
1989-09-11,262.99,264.16,260.81,260.81
1989-09-11,260.81,260.81,259.56,259.72
1989-09-11,259.72,261.47,259.72,259.76
1989-09-11,259.76,262.5,259.76,261.38
1989-09-11,261.38,261.82,258.75,258.96
1989-09-11,258.96,262.45,258.96,262.38
1989-09-11,262.38,263.45,262.16,262.45
1989-09-11,262.46,263.91,259.41,259.98
1989-09-11,259.98,261.24,258.64,260.79
1989-09-11,260.79,262.7,260.79,262.52
1989-09-11,262.52,263.28,261.05,261.36
1989-09-11,261.35,262.57,260.29,262.52
1989-09-11,262.52,262.99,260.09,260.2
1989-09-11,260.19,260.39,258.85,259.14
1989-09-11,259.04,261.53,257.13,261.12
1989-09-11,261.12,261.12,256.88,257.36
1989-09-11,257.37,257.37,253.76,253.84
1989-09-11,253.79,253.79,248.42,248.42
1989-09-11,248.37,249.41,247.46,249.16
1989-09-11,249.16,249.86,248.35,249.36
1989-09-11,249.36,249.36,245.21,245.61
1989-09-11,245.61,251.45,245.61,251.38
1989-09-11,251.38,251.38,246.01,247.68
1989-09-11,247.68,250.0,247.68,249.84
1989-09-11,249.63,250.63,247.9,247.9
1989-09-11,247.9,249.25,246.28,248.4
1989-09-11,248.49,248.49,244.96,244.96
1989-09-11,244.96,246.19,242.04,245.42
1989-09-11,245.42,247.68,245.28,246.69
1989-09-11,246.69,248.58,246.2,247.53
1989-09-11,247.53,252.66,247.53,252.66
1989-09-11,252.66,253.82,250.56,251.44
1989-09-11,251.44,253.04,250.94,251.04
1989-09-11,251.04,252.75,251.03,252.75
1989-09-11,252.75,252.75,249.2,249.85
1989-09-11,249.85,250.39,247.8,249.93
1989-09-11,249.9,251.01,248.24,248.47
1989-09-11,248.47,250.02,246.4,248.24
1989-09-11,248.24,251.12,248.24,251.12
1989-09-11,251.12,253.35,251.12,253.28
1989-09-11,253.28,258.42,253.28,258.13
1989-09-11,258.13,260.43,258.02,260.38
1989-09-11,260.35,260.35,258.56,259.6
1989-09-11,259.58,261.74,259.58,260.95
1989-09-11,260.95,260.95,259.75,260.75
1989-09-11,260.75,260.75,258.79,259.68
1989-09-11,259.68,261.41,259.68,261.17
1989-09-11,261.18,261.61,260.94,261.4
1989-09-11,261.4,261.4,259.64,259.66
1989-09-11,259.66,262.3,259.38,261.44
1989-09-11,261.44,263.18,260.92,262.93
1989-09-11,262.94,263.17,260.34,260.6
1989-09-11,260.6,261.39,260.38,261.04
1989-09-11,261.0,263.96,261.0,261.47
1989-09-11,261.47,262.43,260.27,260.33
1989-09-11,260.31,262.16,259.37,261.45
1989-09-11,261.46,262.15,260.34,261.3
1989-09-11,261.3,263.36,260.72,262.11
1989-09-11,262.1,265.33,262.1,264.74
1989-09-11,264.83,266.03,263.29,264.87
1989-09-11,264.87,266.22,264.7,265.65
1989-09-11,265.69,267.27,265.69,266.33
1989-09-11,266.33,266.79,264.78,266.4
1989-09-11,266.4,267.21,265.85,266.35
1989-09-11,266.35,267.37,265.47,266.4
1989-09-11,266.4,266.54,262.04,262.04
1989-09-11,262.04,262.04,259.86,259.89
1989-09-11,259.89,260.0,258.59,258.66
1989-09-11,258.66,262.26,258.66,262.1
1989-09-11,262.1,262.13,260.38,260.51
1989-09-11,260.51,261.9,259.2,259.29
1989-09-11,259.29,260.42,259.15,259.59
1989-09-11,259.59,262.52,258.97,262.2
1989-09-11,262.24,262.24,259.85,260.04
1989-09-11,260.04,260.72,257.92,260.55
1989-09-11,260.54,264.62,260.54,264.23
1989-09-11,264.23,266.47,264.23,266.23
1989-09-11,266.21,268.2,265.74,267.61
1989-09-11,267.6,267.64,266.51,267.15
1989-09-11,267.15,269.91,267.15,268.19
1989-09-11,268.19,270.14,268.1,269.77
1989-09-11,269.75,270.4,269.43,269.67
1989-09-11,269.67,271.55,269.67,271.27
1989-09-11,271.15,272.7,269.35,272.52
1989-09-11,272.52,273.4,271.16,271.73
1989-09-11,271.62,273.43,271.53,273.39
1989-09-11,273.39,274.35,271.31,271.34
1989-09-11,271.33,273.28,271.33,273.0
1989-09-11,273.0,273.86,271.75,273.85
1989-09-11,273.79,276.52,273.79,276.44
1989-09-11,276.44,276.44,273.76,273.76
1989-09-11,273.76,274.82,273.32,273.89
1989-09-11,273.89,275.06,273.71,275.03
1989-09-11,274.95,274.95,273.52,274.13
1989-09-11,274.09,274.09,270.75,271.51
1989-09-11,271.51,271.51,268.98,269.37
1989-09-11,269.41,270.68,268.69,268.79
1989-09-11,268.79,272.37,268.79,271.64
1989-09-11,271.65,274.73,270.98,271.28
1989-09-11,271.29,273.19,270.69,272.72
1989-09-11,272.56,272.62,270.25,272.07
1989-09-11,272.07,274.23,271.27,273.6
1989-09-11,273.59,273.59,268.59,268.7
1989-09-11,268.7,270.79,268.32,269.77
1989-09-11,269.71,269.72,268.23,269.0
1989-09-11,269.0,269.46,267.61,267.62
1989-09-11,267.62,269.13,265.74,267.2
1989-09-11,267.2,267.38,265.54,266.48
1989-09-11,266.46,267.79,264.26,264.3
1989-09-11,264.32,265.55,264.32,265.35
1989-09-11,265.34,265.34,263.39,263.76
1989-09-11,263.76,265.15,262.39,264.63
1989-09-11,264.6,264.6,260.58,262.15
1989-09-11,262.15,264.15,261.03,264.15
1989-09-11,264.21,264.52,261.19,261.55
1989-09-11,261.58,262.58,260.14,260.57
1989-09-11,260.57,265.03,260.57,264.99
1989-09-11,264.98,267.32,264.79,267.25
1989-09-11,266.92,266.92,264.41,264.8
1989-09-11,264.82,267.06,264.82,266.61
1989-09-11,266.61,267.73,265.92,267.45
1989-09-11,267.45,267.45,263.8,263.8
1989-09-11,263.76,264.08,261.1,261.15
1989-09-11,261.14,262.24,261.14,261.62
1989-09-11,261.62,262.53,261.25,261.87
1989-09-11,261.87,261.87,257.9,258.48
1989-09-11,258.48,259.06,253.97,253.97
1989-09-11,253.97,253.97,250.1,250.14
1989-09-11,250.18,254.61,249.8,254.17
1989-09-11,254.17,256.15,253.35,254.78
1989-09-11,254.78,256.94,253.72,254.88
1989-09-11,254.88,255.22,253.4,254.24
1989-09-11,254.27,255.1,252.1,252.61
1989-09-11,252.61,254.93,251.05,254.77
1989-09-11,254.77,256.86,254.74,256.41
1989-09-11,256.56,257.7,255.87,255.88
1989-09-11,255.88,257.02,253.91,253.97
1989-09-11,253.97,253.97,249.92,249.96
1989-09-11,249.96,252.93,248.4,250.02
1989-09-11,250.07,251.81,249.75,250.34
1989-09-11,250.34,250.34,248.15,248.28
1989-09-11,248.31,249.83,247.07,247.36
1989-09-11,247.36,247.68,244.02,244.55
1989-09-11,244.54,245.63,243.63,245.48
1989-09-11,245.49,248.0,245.38,247.88
1989-09-11,247.88,248.65,246.83,248.65
1989-09-11,248.65,248.65,245.31,245.57
1989-09-11,245.57,250.35,243.59,250.35
1989-09-11,250.35,251.37,246.5,247.33
1989-09-11,247.33,249.18,246.25,246.85
1989-09-11,246.86,251.43,246.86,251.43
1989-09-11,251.43,251.43,248.26,249.46
1989-09-11,249.46,250.26,248.11,248.11
1989-09-11,248.11,248.11,242.89,242.89
1989-09-11,242.92,247.48,242.92,247.48
1989-09-11,247.48,252.21,247.48,251.24
1989-09-11,251.24,251.82,250.98,251.38
1989-09-11,251.38,256.14,251.38,255.83
1989-09-11,255.24,258.15,254.96,256.07
1989-09-11,256.23,256.91,255.44,256.88
1989-09-11,256.88,258.98,256.88,258.72
1989-09-11,258.72,258.72,255.53,255.59
1989-09-11,255.56,256.61,255.26,255.79
1989-09-11,255.69,259.83,255.29,259.8
1989-09-11,259.8,260.72,259.8,260.53
1989-09-11,260.52,261.78,260.11,260.56
1989-09-11,260.54,260.54,256.66,256.91
1989-09-11,256.92,257.4,255.6,256.34
1989-09-11,256.34,260.14,256.34,260.1
1989-09-11,260.13,261.69,259.86,261.53
1989-09-11,261.53,263.05,261.09,262.73
1989-09-11,262.6,263.99,261.24,263.91
1989-09-11,263.91,266.43,263.91,265.42
1989-09-11,265.42,265.68,264.89,265.47
1989-09-11,265.47,265.76,262.85,262.85
1989-09-11,262.85,264.58,262.04,262.35
1989-09-11,262.35,262.98,260.78,260.78
1989-09-11,260.8,264.05,260.8,263.82
1989-09-11,263.78,265.09,263.44,264.73
1989-09-11,264.68,264.68,262.29,263.19
1989-09-11,263.19,265.72,263.19,264.19
1989-09-11,264.19,264.65,262.85,263.84
1989-09-11,263.84,264.07,261.56,262.15
1989-09-11,262.15,263.23,261.05,262.62
1989-09-11,262.62,264.3,262.62,263.4
1989-09-11,263.4,265.14,261.96,264.54
1989-09-11,264.54,266.44,264.5,265.75
1989-09-11,265.74,266.35,264.37,264.94
1989-09-11,264.95,265.88,264.02,264.11
1989-09-11,264.12,264.68,261.32,261.39
1989-09-11,261.39,261.51,259.64,260.83
1989-09-11,260.83,262.49,260.4,260.96
1989-09-11,260.96,261.31,260.15,261.31
1989-09-11,261.37,262.09,261.35,261.81
1989-09-11,261.81,262.72,259.74,259.74
1989-09-11,259.72,260.68,259.72,259.93
1989-09-11,259.93,261.15,259.93,259.98
1989-09-11,259.98,260.07,258.34,258.39
1989-09-11,258.26,261.3,255.24,260.94
1989-09-11,260.94,261.27,260.1,260.97
1989-09-11,260.95,262.12,260.57,261.37
1989-09-11,261.63,263.73,261.61,263.73
1989-09-11,263.72,266.02,263.62,265.94
1989-09-11,265.85,266.62,265.15,266.4
1989-09-11,266.35,267.62,266.15,267.52
1989-09-11,267.51,267.51,265.08,265.31
1989-09-11,265.31,265.89,264.47,265.51
1989-09-11,265.51,265.51,263.21,263.7
1989-09-11,263.7,264.78,262.26,263.17
1989-09-11,263.17,266.06,263.17,265.17
1989-09-11,265.06,265.06,260.33,260.33
1989-09-11,260.33,261.4,260.13,260.33
1989-09-11,260.38,262.95,260.38,262.95
1989-09-11,262.95,263.59,261.17,261.9
1989-09-11,262.14,263.48,262.14,263.07
1989-09-11,263.01,265.47,262.95,264.22
1989-09-11,264.24,265.04,263.54,263.62
1989-09-11,263.65,263.65,261.96,262.83
1989-09-11,262.83,263.9,262.27,263.76
1989-09-11,263.5,264.1,262.3,262.99
1989-09-11,262.45,262.63,261.17,262.04
1989-09-11,262.07,262.08,260.94,261.82
1989-09-11,261.77,262.23,259.89,260.13
1989-09-11,260.13,262.4,260.13,262.33
1989-09-11,262.43,263.28,262.03,262.14
1989-09-11,262.14,263.33,261.28,262.79
1989-09-11,262.75,262.75,261.29,262.19
1989-09-11,262.2,265.14,261.78,265.14
1989-09-11,265.12,266.52,263.96,266.46
1989-09-11,266.46,267.31,266.13,267.24
1989-09-11,267.16,267.16,265.72,265.79
1989-09-11,265.79,266.91,263.76,264.17
1989-09-11,264.21,266.49,264.21,266.02
1989-09-11,265.97,266.82,264.91,264.91
1989-09-11,264.91,264.93,262.83,264.2
1989-09-11,264.26,267.18,264.26,266.68
1989-09-11,266.68,266.68,264.16,264.43
1989-09-11,264.34,266.31,263.65,266.29
1989-09-11,266.29,266.29,263.54,264.66
1989-09-11,264.66,265.92,263.42,264.16
1989-09-11,264.13,264.46,262.53,262.77
1989-09-11,262.75,262.75,260.91,261.67
1989-09-11,261.69,262.34,260.91,262.08
1989-09-11,262.08,262.76,260.67,260.87
1989-09-11,260.87,263.4,260.87,263.16
1989-09-11,263.17,264.37,262.73,263.0
1989-09-11,263.0,265.98,262.56,265.98
1989-09-11,265.98,267.43,265.28,267.15
1989-09-11,267.15,268.8,267.15,268.03
1989-09-11,268.03,269.02,268.03,268.47
1989-09-11,268.46,268.82,267.52,267.72
1989-09-11,267.74,268.22,266.06,266.36
1989-09-11,266.36,267.25,265.87,267.1
1989-09-11,267.06,267.18,265.98,266.9
1989-09-11,266.9,267.13,265.72,266.83
1989-09-11,266.83,267.12,266.31,266.6
1989-09-11,266.6,267.65,265.22,265.4
1989-09-11,265.4,267.61,265.2,267.3
1989-09-11,267.3,268.31,265.6,266.42
1989-09-11,266.43,266.75,265.33,265.34
1989-09-11,265.41,266.66,264.69,264.71
1989-09-11,264.65,266.12,264.15,265.98
1989-09-11,265.98,268.02,265.98,267.78
1989-09-11,267.91,268.74,267.08,268.55
1989-09-11,268.55,270.36,266.97,267.25
1989-09-11,267.25,267.78,266.41,266.94
1989-09-11,266.94,267.48,264.52,265.01
1989-09-11,265.04,265.04,263.88,264.56
1989-09-11,264.52,265.66,263.96,265.37
1989-09-11,265.36,265.46,262.57,263.56
1989-09-11,263.62,267.6,263.62,267.37
1989-09-11,267.49,267.49,265.91,266.64
1989-09-11,266.64,268.3,266.12,267.6
1989-09-11,267.73,268.28,265.02,265.88
1989-09-11,265.87,265.87,264.07,265.25
1989-09-11,265.32,266.05,264.59,265.12
1989-09-11,265.2,267.44,265.2,266.82
1989-09-11,266.82,270.02,266.24,268.9
1989-09-11,268.9,269.73,268.28,268.71
1989-09-11,268.71,270.39,267.48,267.77
1989-09-11,267.8,268.12,267.07,267.86
1989-09-11,267.83,268.3,267.26,268.17
1989-09-11,268.23,269.92,268.23,269.71
1989-09-11,269.71,273.27,269.71,273.04
1989-09-11,272.96,274.07,272.96,273.23
1989-09-11,273.22,274.09,273.22,274.09
1989-09-11,274.06,274.59,273.65,274.29
1989-09-11,274.14,274.14,271.23,271.62
1989-09-11,271.56,271.56,268.98,269.17
1989-09-11,269.17,269.72,267.63,269.64
1989-09-11,269.64,269.64,267.39,267.5
1989-09-11,267.29,267.29,263.93,263.96
1989-09-11,263.96,266.1,263.71,263.71
1989-09-11,263.72,266.12,263.53,265.72
1989-09-11,265.73,265.73,261.88,263.6
1989-09-11,263.62,264.72,261.87,261.96
1989-09-11,261.96,263.17,259.92,262.02
1989-09-11,262.23,264.52,262.23,264.45
1989-09-11,264.45,265.91,264.45,265.61
1989-09-11,265.61,265.61,261.67,261.67
1989-09-11,261.67,264.37,261.67,264.37
1989-09-11,264.43,268.6,264.43,268.6
1989-09-11,268.6,268.6,265.62,267.49
1989-09-11,267.49,267.49,263.28,263.35
1989-09-11,263.36,263.92,260.54,261.99
1989-09-11,261.99,264.26,261.97,262.08
1989-09-11,261.73,262.37,257.82,261.88
1989-09-11,261.88,262.42,260.86,260.92
1989-09-11,260.99,260.99,257.48,257.54
1989-09-11,257.52,258.42,255.39,255.46
1989-09-11,255.43,256.91,255.41,256.91
1989-09-11,256.96,262.72,256.96,262.33
1989-09-11,262.21,262.72,260.92,261.35
1989-09-11,261.42,262.52,259.87,260.15
1989-09-11,260.15,260.81,259.27,259.29
1989-09-11,259.36,262.85,259.31,261.73
1989-09-11,261.64,261.64,259.29,259.89
1989-09-11,259.84,260.96,258.68,259.25
