,PandemicDate,DailyNewCases,DailyNewDeaths,StockTicker,OpenPrice,Highest,Lowest,Closing,TradingVolume,VolumnWeightedAVGPrice,Transactions
920,2020-03-19,5346.0,67.0,BNTX,54.95,55.0,43.66,46.5,1173967.0,48.1014,16021.0
921,2020-03-22,10145.0,148.0,BNTX,59.0,59.98,50.31,51.31,994200.0,54.6208,11961.0
922,2020-03-23,11438.0,176.0,BNTX,58.9,58.99,48.02,53.64,579733.0,52.1542,7437.0
923,2020-03-24,12894.0,260.0,BNTX,53.63,53.685,47.2,47.2,333373.0,50.4498,4731.0
924,2020-03-25,14569.0,308.0,BNTX,52.0,55.75,50.0,55.0,472542.0,52.5225,5254.0
925,2020-03-26,18906.0,371.0,BNTX,54.83,55.4,51.32,55.0,246275.0,53.6337,2868.0
926,2020-03-29,20783.0,537.0,BNTX,60.0,64.45,59.04,62.0,591215.0,61.424,6975.0
927,2020-03-30,24126.0,836.0,BNTX,59.86,62.0,57.0,58.4,243388.0,58.3151,3486.0
928,2020-03-31,26222.0,1089.0,BNTX,56.35,58.195,52.48,52.92,259110.0,54.4685,3817.0
929,2020-04-01,27652.0,1291.0,BNTX,55.5,56.93,53.0,56.91,245896.0,55.2109,3247.0
930,2020-04-02,29219.0,1209.0,BNTX,57.98,57.98,52.01,52.75,227301.0,53.7938,3662.0
931,2020-04-05,26552.0,1463.0,BNTX,55.5,55.6,52.4,52.73,331184.0,53.5288,4015.0
932,2020-04-06,31450.0,1550.0,BNTX,50.0,50.2,44.0,45.6,1461724.0,45.3882,13387.0
933,2020-04-07,34267.0,2210.0,BNTX,48.1,48.1,44.5101,44.95,819781.0,45.0905,6095.0
934,2020-04-08,33371.0,2263.0,BNTX,52.01,53.0,45.0,45.41,1483016.0,47.7824,14209.0
935,2020-04-12,26087.0,1834.0,BNTX,46.02,46.39,41.0,41.71,880706.0,42.672,8447.0
936,2020-04-13,27318.0,1750.0,BNTX,43.82,43.98,41.4,41.63,863881.0,42.9361,8324.0
937,2020-04-14,29704.0,2547.0,BNTX,40.9,41.24,38.13,38.58,980625.0,39.3289,8661.0
938,2020-04-15,31999.0,2720.0,BNTX,38.76,39.26,37.0,38.79,849364.0,37.9039,8282.0
939,2020-04-16,30804.0,2244.0,BNTX,40.3,41.7069,38.8753,40.81,1008282.0,40.399,9794.0
940,2020-04-19,26099.0,1661.0,BNTX,41.49,45.9,41.0,43.37,1278759.0,44.5172,13891.0
941,2020-04-20,28525.0,1979.0,BNTX,45.27,45.9,39.8,42.26,1507269.0,42.9134,13652.0
942,2020-04-21,27552.0,2733.0,BNTX,54.44,55.85,45.2,53.5,10871099.0,51.415,90107.0
943,2020-04-22,31952.0,2451.0,BNTX,58.0,58.0,49.22,50.0,4270520.0,54.1644,36764.0
944,2020-04-23,34194.0,2401.0,BNTX,51.24,51.49,47.6,47.75,1832381.0,48.5902,14402.0
945,2020-04-26,27333.0,1239.0,BNTX,48.89,50.25,48.16,49.4,1183326.0,49.065,9716.0
946,2020-04-27,24192.0,1447.0,BNTX,48.6,48.98,44.8,45.83,1511199.0,46.3805,13564.0
947,2020-04-28,26947.0,2485.0,BNTX,48.0,49.7,46.13,49.25,1766385.0,48.2435,15948.0
948,2020-04-29,30291.0,2478.0,BNTX,49.21,49.22,46.02,47.48,1034115.0,47.0467,9807.0
949,2020-04-30,31271.0,2319.0,BNTX,46.0,46.99,43.0,45.11,874577.0,44.627,9653.0
950,2020-05-03,26026.0,1243.0,BNTX,45.2,47.4699,44.36,45.78,784856.0,45.6795,8102.0
951,2020-05-04,24949.0,1367.0,BNTX,48.41,50.375,47.706,50.0,2604789.0,49.086,25041.0
952,2020-05-05,26449.0,2342.0,BNTX,50.14,50.2,47.5,47.78,889765.0,48.574,10003.0
953,2020-05-06,25789.0,2562.0,BNTX,49.26,49.5,48.35,49.32,816587.0,49.0211,8279.0
954,2020-05-07,29770.0,2163.0,BNTX,49.16,49.888,48.2076,49.24,697927.0,49.0542,7921.0
955,2020-05-10,20314.0,1291.0,BNTX,49.61,50.79,47.9135,49.98,1887374.0,49.6878,17203.0
956,2020-05-11,18708.0,1106.0,BNTX,50.4,52.12,49.2,49.33,1910229.0,50.9374,16838.0
957,2020-05-12,24559.0,1843.0,BNTX,50.5,50.89,47.43,48.49,1468785.0,49.4812,15264.0
958,2020-05-13,23230.0,1842.0,BNTX,48.56,49.08,45.08,48.66,1099108.0,47.4561,10462.0
959,2020-05-14,27117.0,1762.0,BNTX,48.51,49.74,48.2,49.49,793829.0,49.126,7616.0
960,2020-05-17,20137.0,925.0,BNTX,54.74,60.43,50.6,60.17,5017200.0,54.9389,37293.0
961,2020-05-18,23133.0,1094.0,BNTX,57.0,57.94,49.95,50.59,3612127.0,54.2583,28843.0
962,2020-05-19,22501.0,1576.0,BNTX,53.21,53.72,51.62,53.04,1979349.0,52.5606,16553.0
963,2020-05-20,23395.0,1411.0,BNTX,54.1,54.2,51.145,51.9,1094305.0,52.173,11798.0
964,2020-05-21,27865.0,1479.0,BNTX,52.15,52.61,50.76,51.03,941557.0,51.4065,9376.0
965,2020-05-25,18442.0,689.0,BNTX,52.4,52.55,49.34,50.88,1511429.0,50.5137,14377.0
966,2020-05-26,19442.0,825.0,BNTX,49.53,50.22,46.3,47.59,1810218.0,48.2898,15264.0
967,2020-05-27,21346.0,1488.0,BNTX,48.34,50.11,46.753,46.87,1110358.0,48.3831,10070.0
968,2020-05-28,24250.0,1246.0,BNTX,48.19,49.53,47.16,49.53,760747.0,48.5429,7358.0
969,2020-05-31,20539.0,702.0,BNTX,50.0,53.21,49.54,52.3,1275816.0,51.0794,12930.0
970,2020-06-01,18518.0,723.0,BNTX,51.98,52.85,50.1,52.38,688618.0,51.3664,7598.0
971,2020-06-02,23668.0,1153.0,BNTX,51.85,52.23,49.54,51.16,1379875.0,50.8559,11820.0
972,2020-06-03,21682.0,1115.0,BNTX,50.45,51.86,49.7,50.0,623630.0,50.4077,6083.0
973,2020-06-04,23575.0,1042.0,BNTX,49.8,50.23,48.5,49.18,769047.0,49.0656,7573.0
974,2020-06-07,19269.0,444.0,BNTX,49.22,49.241,47.42,48.78,1142624.0,48.2018,12469.0
975,2020-06-08,18665.0,664.0,BNTX,47.8,48.1,46.87,47.79,970354.0,47.6,9817.0
976,2020-06-09,19938.0,979.0,BNTX,47.8,47.999,46.55,47.41,913133.0,47.3171,9986.0
977,2020-06-10,22227.0,1018.0,BNTX,49.0,49.19,47.0701,48.6,1324844.0,48.0338,13743.0
978,2020-06-11,24165.0,884.0,BNTX,49.37,49.44,47.01,48.58,859123.0,48.2909,9024.0
979,2020-06-14,19673.0,377.0,BNTX,48.72,51.17,48.29,50.85,1091088.0,49.9848,10391.0
980,2020-06-15,20378.0,490.0,BNTX,51.0,51.5,49.09,49.9,901709.0,50.1134,9841.0
981,2020-06-16,27614.0,813.0,BNTX,49.75,51.5,49.51,50.85,723069.0,50.5345,7277.0
982,2020-06-17,28082.0,848.0,BNTX,49.86,51.59,49.83,50.94,691521.0,50.8155,7084.0
983,2020-06-18,30025.0,732.0,BNTX,50.9,51.58,49.91,51.36,735797.0,50.985,7489.0
984,2020-06-21,27255.0,312.0,BNTX,51.95,58.9,51.85,57.45,2678243.0,55.6688,23433.0
985,2020-06-22,32220.0,418.0,BNTX,55.62,56.0,51.52,52.75,2142192.0,53.5126,20207.0
986,2020-06-23,38161.0,869.0,BNTX,53.0,55.35,51.8101,54.73,1344482.0,53.5761,12614.0
987,2020-06-24,40770.0,854.0,BNTX,54.51,59.92,53.5201,59.71,2406358.0,56.9297,21572.0
988,2020-06-25,42303.0,668.0,BNTX,56.63,63.37,56.5,62.13,2830723.0,59.8051,26877.0
989,2020-06-28,41309.0,352.0,BNTX,65.68,71.38,64.12,65.8,4011359.0,67.5215,39950.0
990,2020-06-29,42962.0,420.0,BNTX,66.16,68.25,62.2197,66.74,1979059.0,66.0725,20386.0
991,2020-06-30,51208.0,696.0,BNTX,77.7,79.38,62.3,64.14,9879256.0,70.2515,87692.0
992,2020-07-01,54627.0,689.0,BNTX,68.245,69.3899,62.73,63.27,3926512.0,65.8834,39796.0
993,2020-07-05,45510.0,377.0,BNTX,65.59,66.9,64.33,65.51,1649445.0,65.6951,17924.0
994,2020-07-06,52258.0,481.0,BNTX,64.0,70.89,63.51,69.34,2264397.0,67.0497,23773.0
995,2020-07-07,60201.0,1034.0,BNTX,67.21,68.58,66.46,67.56,1449603.0,67.3477,16119.0
996,2020-07-08,65801.0,972.0,BNTX,66.61,68.0,64.51,65.61,1186732.0,66.0701,11514.0
997,2020-07-09,65065.0,1032.0,BNTX,67.0,71.2899,67.0,70.36,2874259.0,69.6559,27594.0
998,2020-07-12,59022.0,537.0,BNTX,78.47,84.89,75.75,77.78,8529557.0,79.7848,80985.0
999,2020-07-13,62965.0,594.0,BNTX,82.57,85.0,78.0,83.88,4748726.0,82.5578,47090.0
1000,2020-07-14,71190.0,990.0,BNTX,86.08,87.58,76.8,78.0,3908683.0,80.8661,42108.0
1001,2020-07-15,75296.0,1079.0,BNTX,80.5,80.5,74.56,75.87,2847524.0,77.1994,28681.0
1002,2020-07-16,75132.0,1042.0,BNTX,76.54,86.4,76.42,85.25,5053511.0,82.066,46467.0
1003,2020-07-19,63931.0,576.0,BNTX,91.7465,96.0899,85.77,88.2,7790762.0,90.1517,83974.0
1004,2020-07-20,59392.0,700.0,BNTX,92.0,97.82,90.05,91.6,6034451.0,93.7219,63057.0
1005,2020-07-21,71488.0,1259.0,BNTX,99.19,104.99,93.65,104.17,13817768.0,99.8067,150208.0
1006,2020-07-22,74287.0,1311.0,BNTX,97.5135,101.15,87.0,88.51,15899745.0,93.6999,181911.0
1007,2020-07-23,71183.0,1201.0,BNTX,86.3,86.7,80.34,84.17,7109730.0,83.9217,78402.0
1008,2020-07-26,54184.0,857.0,BNTX,87.44,88.2,81.7744,86.53,5129152.0,85.2836,55569.0
1009,2020-07-27,58584.0,944.0,BNTX,89.0,90.4,84.1,85.38,5108614.0,87.0414,56042.0
1010,2020-07-28,69147.0,1441.0,BNTX,85.54,86.79,80.02,82.5,3846336.0,82.7438,47647.0
1011,2020-07-29,68607.0,1427.0,BNTX,79.05,84.88,78.0,84.16,3302751.0,83.0271,35464.0
1012,2020-07-30,70807.0,1398.0,BNTX,86.0,86.95,80.85,82.11,2642973.0,83.1628,30040.0
1013,2020-08-02,47247.0,646.0,BNTX,82.99,85.48,81.84,85.47,2434416.0,83.9222,29943.0
1014,2020-08-03,47887.0,773.0,BNTX,84.44,84.5,81.08,83.17,2410338.0,82.3739,30417.0
1015,2020-08-04,57829.0,1376.0,BNTX,82.82,83.2,76.845,81.3,4085523.0,80.3958,47812.0
1016,2020-08-05,57525.0,1347.0,BNTX,79.29,80.26,76.58,77.08,3175182.0,77.7364,36246.0
1017,2020-08-06,59878.0,1372.0,BNTX,77.09,78.54,74.03,77.0,3038220.0,76.4686,35668.0
1018,2020-08-09,46718.0,655.0,BNTX,77.0,77.2775,70.9,73.95,2830610.0,73.6223,33234.0
1019,2020-08-10,47898.0,678.0,BNTX,69.0,72.88,66.51,68.45,4032231.0,70.0446,45390.0
1020,2020-08-11,57630.0,1398.0,BNTX,70.89,71.16,66.12,69.11,3253597.0,68.689,36601.0
1021,2020-08-12,57335.0,1432.0,BNTX,68.25,71.53,67.3038,71.0,2390942.0,70.0023,26888.0
1022,2020-08-13,55180.0,1346.0,BNTX,70.93,70.98,68.02,68.64,1862379.0,69.174,22343.0
1023,2020-08-16,38213.0,665.0,BNTX,69.09,71.3558,68.81,70.26,1947963.0,70.2833,21319.0
1024,2020-08-17,40208.0,655.0,BNTX,69.69,70.35,67.06,67.88,1905103.0,68.0695,21895.0
1025,2020-08-18,46799.0,1311.0,BNTX,67.42,67.48,65.01,65.6,2326648.0,65.8173,26513.0
1026,2020-08-19,46476.0,1278.0,BNTX,66.0765,70.29,64.08,66.27,2932615.0,66.8691,29645.0
1027,2020-08-20,46889.0,1152.0,BNTX,71.77,76.28,70.34,73.02,6290399.0,72.9087,64401.0
1028,2020-08-23,35316.0,620.0,BNTX,76.99,77.4,69.75,70.85,3393879.0,72.3529,35616.0
1029,2020-08-24,38988.0,573.0,BNTX,70.07,70.5,68.21,70.49,1576204.0,69.4805,17304.0
1030,2020-08-25,44320.0,1170.0,BNTX,70.0,70.0,67.05,67.9,1711437.0,68.4785,18504.0
1031,2020-08-26,44678.0,1282.0,BNTX,68.2,68.69,64.7901,65.59,1980527.0,65.98,22180.0
1032,2020-08-27,46333.0,1154.0,BNTX,65.04,65.5,63.32,64.0,1764738.0,64.2879,20227.0
1033,2020-08-30,34573.0,535.0,BNTX,62.82,63.18,60.34,61.25,2217166.0,61.5521,22889.0
1034,2020-08-31,36441.0,609.0,BNTX,58.71,60.53,56.66,57.81,3575538.0,58.2964,34711.0
1035,2020-09-01,44107.0,1094.0,BNTX,56.01,63.29,54.96,61.99,3892797.0,59.7203,34502.0
1036,2020-09-02,42666.0,1078.0,BNTX,63.45,63.67,57.1,59.28,2585983.0,59.6052,25359.0
1037,2020-09-03,46478.0,1077.0,BNTX,59.28,59.96,54.1,58.57,1985494.0,57.3425,20319.0
1038,2020-09-07,24749.0,439.0,BNTX,60.16,61.0,58.69,59.83,2887809.0,59.8467,27765.0
1039,2020-09-08,28843.0,560.0,BNTX,63.0,63.38,60.6,62.32,3406940.0,62.1437,32327.0
1040,2020-09-09,37660.0,1082.0,BNTX,62.0,62.28,60.5,61.2,1751775.0,61.5139,15667.0
1041,2020-09-10,40599.0,977.0,BNTX,61.4521,65.28,61.05,65.13,2515244.0,63.0929,22627.0
1042,2020-09-13,34095.0,510.0,BNTX,67.5,69.65,66.77,67.48,3373555.0,68.2186,33375.0
1043,2020-09-14,35852.0,546.0,BNTX,70.0,70.0,66.15,66.92,3168285.0,67.8333,29511.0
1044,2020-09-15,40612.0,1105.0,BNTX,65.51,67.29,65.4078,66.04,2237787.0,66.2819,20859.0
1045,2020-09-16,41730.0,947.0,BNTX,66.82,68.71,65.15,66.78,2860010.0,66.9119,25524.0
1046,2020-09-17,47637.0,824.0,BNTX,68.01,68.44,65.17,67.0,2608880.0,66.7328,22526.0
1047,2020-09-20,33109.0,411.0,BNTX,65.56,66.2,62.3,66.12,2118737.0,64.2483,21722.0
1048,2020-09-21,35441.0,441.0,BNTX,65.38,67.7573,63.61,67.05,1572284.0,65.9688,14899.0
1049,2020-09-22,38676.0,906.0,BNTX,67.25,67.28,63.6861,63.83,1677999.0,64.962,15216.0
1050,2020-09-23,43725.0,978.0,BNTX,62.62,63.93,58.81,62.83,2863427.0,61.7428,22693.0
1051,2020-09-24,46029.0,846.0,BNTX,61.27,66.8711,61.27,66.69,1670486.0,64.6977,14665.0
1052,2020-09-27,32756.0,422.0,BNTX,66.99,67.8,65.72,66.5,1750004.0,66.6921,14472.0
1053,2020-09-28,37416.0,448.0,BNTX,66.6,67.1087,65.76,66.86,854092.0,66.5743,9469.0
1054,2020-09-29,45435.0,903.0,BNTX,67.4,69.47,67.0984,69.23,1746815.0,68.3461,16373.0
1055,2020-09-30,43285.0,867.0,BNTX,70.0,72.87,69.31,72.71,2371702.0,71.1311,22514.0
1056,2020-10-01,47626.0,838.0,BNTX,71.85,75.0,71.16,73.7,2327847.0,73.6734,22931.0
1057,2020-10-04,34030.0,423.0,BNTX,75.7,81.56,75.65,80.7,3750552.0,79.3017,37672.0
1058,2020-10-05,40289.0,507.0,BNTX,86.84,88.3,83.52,85.59,5702111.0,86.2982,55007.0
1059,2020-10-06,47832.0,749.0,BNTX,83.32,86.44,80.7,86.23,2354681.0,83.6949,24327.0
1060,2020-10-07,50958.0,908.0,BNTX,85.83,89.43,85.6,87.95,1826000.0,87.5841,18936.0
1061,2020-10-08,59768.0,902.0,BNTX,88.98,90.0,87.5,89.04,1462528.0,89.0762,16006.0
1062,2020-10-11,42328.0,387.0,BNTX,91.0,91.9,87.6,88.74,2573113.0,89.8541,27061.0
1063,2020-10-12,46966.0,438.0,BNTX,90.08,94.0162,89.56,93.0,2527487.0,91.8921,24977.0
1064,2020-10-13,56148.0,744.0,BNTX,95.419,95.44,85.05,86.86,4198008.0,90.0784,42004.0
1065,2020-10-14,60324.0,960.0,BNTX,85.65,90.419,85.5,90.38,2033226.0,88.4708,20604.0
1066,2020-10-15,66703.0,842.0,BNTX,93.6,94.15,91.55,94.09,2792475.0,93.261,30690.0
1067,2020-10-18,47729.0,567.0,BNTX,96.23,97.29,92.24,93.92,2800200.0,95.103,28689.0
1068,2020-10-19,55702.0,544.0,BNTX,93.92,96.1167,91.6107,94.35,1872146.0,93.9015,18921.0
1069,2020-10-20,66579.0,929.0,BNTX,92.75,92.94,85.67,87.72,3384553.0,88.2555,34227.0
1070,2020-10-21,67962.0,1198.0,BNTX,88.99,90.12,85.4171,86.36,2205906.0,86.8165,23132.0
1071,2020-10-22,76884.0,988.0,BNTX,89.6045,89.99,87.06,88.69,2079717.0,88.393,21560.0
1072,2020-10-25,62706.0,471.0,BNTX,88.22,89.84,80.35,82.93,2879921.0,84.4265,28365.0
1073,2020-10-26,69228.0,690.0,BNTX,83.0,84.055,80.5102,83.95,2222134.0,82.5909,21840.0
1074,2020-10-27,80943.0,997.0,BNTX,79.89,80.74,75.345,77.54,2566120.0,77.9092,25813.0
1075,2020-10-28,84623.0,1059.0,BNTX,81.49,85.7701,79.22,84.81,2512014.0,83.1682,24212.0
1076,2020-10-29,94564.0,1014.0,BNTX,87.01,88.5,83.05,85.36,2258283.0,85.5669,20525.0
1077,2020-11-01,76208.0,640.0,BNTX,87.9044,88.0,83.18,87.1,2139891.0,85.4452,20805.0
1078,2020-11-02,86477.0,722.0,BNTX,84.91,88.2,84.85,87.22,1080566.0,86.6054,11968.0
1079,2020-11-03,102647.0,1240.0,BNTX,86.51,91.1294,86.51,90.69,1701506.0,89.4545,17521.0
1080,2020-11-04,112483.0,1389.0,BNTX,91.33,92.84,89.67,92.0,1459849.0,91.6123,18011.0
1081,2020-11-05,128733.0,1311.0,BNTX,92.0,92.2,90.33,92.0,861330.0,91.6502,9144.0
1082,2020-11-08,110040.0,875.0,BNTX,114.02,115.0,98.51,104.8,14614871.0,106.6194,156945.0
1083,2020-11-09,121350.0,892.0,BNTX,110.0,113.4,106.2,112.76,8029139.0,110.0581,84775.0
1084,2020-11-10,155190.0,1484.0,BNTX,112.0,112.5,108.6127,109.45,3274124.0,109.9873,40244.0
1085,2020-11-11,148829.0,1596.0,BNTX,106.81,107.1287,100.5,101.63,3604300.0,103.5687,43666.0
1086,2020-11-12,166517.0,1461.0,BNTX,104.12,108.2,103.37,106.0,3009657.0,105.9087,37026.0
1087,2020-11-15,145948.0,995.0,BNTX,96.64,97.0,87.07,91.52,11171585.0,91.8809,127344.0
1088,2020-11-16,153727.0,1085.0,BNTX,89.0,92.0,86.65,86.93,4057352.0,88.428,49107.0
1089,2020-11-17,174260.0,1700.0,BNTX,90.8,92.46,88.26,90.44,5772603.0,90.7091,59858.0
1090,2020-11-18,175339.0,2173.0,BNTX,91.6,95.09,91.29,94.93,3400119.0,93.5414,37952.0
1091,2020-11-19,199491.0,2190.0,BNTX,100.0,105.33,99.05,104.07,6776843.0,102.0533,75123.0
1092,2020-11-22,148577.0,1136.0,BNTX,109.73,109.98,104.2,106.5,5194195.0,106.9624,56482.0
1093,2020-11-23,170596.0,1424.0,BNTX,100.92,103.43,97.5601,101.87,3864020.0,100.5211,44085.0
1094,2020-11-24,185862.0,2202.0,BNTX,100.0,106.06,99.1,104.96,3007405.0,103.7217,30014.0
1095,2020-11-26,166081.0,1711.0,BNTX,106.44,111.2,106.1,109.99,3874562.0,109.1548,38925.0
1096,2020-11-29,150268.0,1112.0,BNTX,113.64,124.91,113.5,124.24,9934807.0,119.6759,100522.0
1097,2020-11-30,163719.0,1672.0,BNTX,124.5,128.1299,108.0,114.01,9634549.0,118.4337,111445.0
1098,2020-12-01,190484.0,2742.0,BNTX,120.85,123.59,116.43,121.09,7164716.0,120.4419,88296.0
1099,2020-12-02,209605.0,2963.0,BNTX,119.85,121.8,115.0,118.68,4264644.0,119.7094,47626.0
1100,2020-12-03,223781.0,2933.0,BNTX,117.8419,120.75,114.42,120.0,3142595.0,117.7122,36004.0
1101,2020-12-06,180637.0,1477.0,BNTX,121.0,126.38,121.0,125.7,4925265.0,124.399,53751.0
1102,2020-12-07,192415.0,1862.0,BNTX,127.0,129.8998,126.5,128.11,4597489.0,128.0956,57660.0
1103,2020-12-08,217668.0,2907.0,BNTX,128.99,129.05,116.58,122.81,5265183.0,124.0528,62343.0
1104,2020-12-09,224253.0,3340.0,BNTX,123.82,129.95,123.29,129.54,5381330.0,128.2128,61818.0
1105,2020-12-10,230473.0,3131.0,BNTX,130.1,131.0,124.6401,127.3,4303742.0,127.9848,51435.0
1106,2020-12-13,189978.0,1697.0,BNTX,126.6286,127.0,105.25,108.27,10907926.0,115.0233,131506.0
1107,2020-12-14,200648.0,1979.0,BNTX,114.21,116.26,108.33,111.2,5711848.0,112.0508,64982.0
1108,2020-12-15,210452.0,3142.0,BNTX,112.22,112.85,102.33,105.78,4802616.0,106.6657,58744.0
1109,2020-12-16,253029.0,3729.0,BNTX,102.6352,107.59,101.6201,106.43,3487843.0,105.0738,41336.0
1110,2020-12-17,238876.0,3431.0,BNTX,106.46,106.77,102.57,104.24,3108164.0,104.3409,30681.0
1111,2020-12-20,185863.0,1710.0,BNTX,107.51,107.97,104.57,106.46,2611030.0,106.5002,32473.0
1112,2020-12-21,200995.0,2409.0,BNTX,107.07,107.21,95.6,100.56,5032319.0,100.3888,62028.0
1113,2020-12-22,204948.0,3399.0,BNTX,97.12,100.5,95.0,100.06,3413982.0,98.0085,41596.0
1114,2020-12-23,232340.0,3411.0,BNTX,98.5,99.89,96.64,96.96,1039109.0,97.8215,14211.0
1115,2020-12-27,150278.0,1584.0,BNTX,95.0,95.4,87.07,88.11,4698872.0,89.9943,58940.0
1116,2020-12-28,185422.0,2374.0,BNTX,84.45,89.39,83.8525,88.28,3300440.0,87.1904,35970.0
1117,2020-12-29,207215.0,3801.0,BNTX,90.0,90.89,83.0268,83.94,2941083.0,85.8906,35970.0
1118,2020-12-30,233120.0,4100.0,BNTX,83.38,85.5,80.55,81.52,2607147.0,82.155,31521.0
1119,2021-01-03,207829.0,1624.0,BNTX,85.451,88.1299,83.0,85.73,3137997.0,85.8498,37918.0
1120,2021-01-04,198975.0,2124.0,BNTX,87.95,88.98,84.89,86.78,1970862.0,86.355,24130.0
1121,2021-01-05,240113.0,3782.0,BNTX,86.755,91.49,86.25,91.16,3070823.0,89.7436,36864.0
1122,2021-01-06,264170.0,4121.0,BNTX,94.0,94.79,91.01,93.69,2980474.0,92.855,31770.0
1123,2021-01-07,281184.0,4300.0,BNTX,98.1,101.2,97.0,100.39,3988408.0,99.3953,48519.0
1124,2021-01-10,218537.0,2171.0,BNTX,102.84,109.4,102.1,108.9,4772780.0,106.4832,50843.0
1125,2021-01-11,217822.0,2358.0,BNTX,104.97,107.6779,101.01,105.45,3560296.0,104.1543,39509.0
1126,2021-01-12,231760.0,4421.0,BNTX,103.48,106.0,102.04,102.61,1816018.0,103.5045,20309.0
1127,2021-01-13,238886.0,4249.0,BNTX,102.79,106.5,102.26,105.85,1910243.0,104.9654,22013.0
1128,2021-01-14,232680.0,4274.0,BNTX,104.25,104.99,97.25,101.59,3151568.0,101.3247,35145.0
1129,2021-01-18,150432.0,1741.0,BNTX,101.26,105.44,100.2,104.7,2018242.0,103.3933,24400.0
1130,2021-01-19,176187.0,2966.0,BNTX,104.41,105.5,102.33,103.23,1615666.0,103.7899,20459.0
1131,2021-01-20,191956.0,4293.0,BNTX,104.0,107.3,103.2,105.43,2256344.0,105.7174,27867.0
1132,2021-01-21,195530.0,4439.0,BNTX,104.5,108.48,104.315,108.44,1696295.0,106.8232,20052.0
1133,2021-01-24,141679.0,2030.0,BNTX,108.0,110.98,105.14,110.61,2882590.0,109.2235,32642.0
1134,2021-01-25,148458.0,2164.0,BNTX,110.28,112.8316,105.49,106.29,3863894.0,108.4625,33671.0
1135,2021-01-26,156148.0,3952.0,BNTX,105.15,110.8639,103.02,105.97,2139611.0,107.5986,27137.0
1136,2021-01-27,158567.0,4407.0,BNTX,107.6618,111.24,106.6,110.0,2296551.0,109.7549,29736.0
1137,2021-01-28,167718.0,4047.0,BNTX,114.94,118.17,111.4,116.94,6622802.0,116.1756,72744.0
1138,2021-01-31,112186.0,1847.0,BNTX,117.85,119.54,113.49,116.1,2898205.0,116.2751,33473.0
1139,2021-02-01,126887.0,2357.0,BNTX,115.0,115.88,110.56,114.76,1906653.0,113.6942,24727.0
1140,2021-02-02,117536.0,3553.0,BNTX,114.21,119.25,113.71,118.02,2426852.0,117.5353,31928.0
1141,2021-02-03,112323.0,3916.0,BNTX,117.9,120.0889,116.99,117.56,1445719.0,118.3953,18975.0
1142,2021-02-04,123642.0,3572.0,BNTX,117.43,119.21,116.56,117.57,876822.0,117.6433,14668.0
1143,2021-02-07,92291.0,1477.0,BNTX,117.61,120.99,117.6,119.5,1924550.0,119.5164,24090.0
1144,2021-02-08,88483.0,1704.0,BNTX,119.97,119.98,117.12,117.53,1099234.0,118.1152,15428.0
1145,2021-02-09,98447.0,3122.0,BNTX,119.055,120.33,117.1,119.35,1397490.0,119.2416,22140.0
1146,2021-02-10,98351.0,3360.0,BNTX,119.0,119.93,115.42,118.03,1352840.0,117.9016,18171.0
1147,2021-02-11,106191.0,3104.0,BNTX,118.49,118.8,115.85,117.56,1028583.0,116.969,15100.0
1148,2021-02-15,53304.0,988.0,BNTX,117.0,117.82,112.55,114.38,1517456.0,114.5837,21964.0
1149,2021-02-16,63108.0,1713.0,BNTX,113.11,113.99,108.1201,113.56,1331911.0,111.7339,18115.0
1150,2021-02-17,72660.0,2391.0,BNTX,108.0,113.6099,107.36,112.65,1604966.0,111.1947,20574.0
1151,2021-02-18,69804.0,2522.0,BNTX,113.1,116.88,113.02,115.69,1381528.0,115.3134,19113.0
1152,2021-02-21,57850.0,1330.0,BNTX,117.45,119.8,114.03,114.6,1578036.0,116.4748,22160.0
1153,2021-02-22,57977.0,1327.0,BNTX,110.78,112.2271,106.2,111.97,2088734.0,109.6961,25784.0
1154,2021-02-23,73540.0,2304.0,BNTX,110.51,114.58,109.2295,114.17,1405088.0,113.097,18484.0
1155,2021-02-24,77441.0,2441.0,BNTX,114.87,117.35,111.18,112.33,1129800.0,114.2506,15603.0
1156,2021-02-25,78273.0,2349.0,BNTX,113.9,114.98,109.03,109.03,1028633.0,110.7954,14520.0
1157,2021-02-28,52824.0,1264.0,BNTX,110.0,111.45,108.06,110.21,885683.0,109.812,12820.0
1158,2021-03-01,53627.0,1387.0,BNTX,109.86,109.86,104.24,104.98,1093391.0,106.3686,15901.0
1159,2021-03-02,58724.0,1921.0,BNTX,104.83,105.0,97.25,97.25,2142807.0,99.535,27715.0
1160,2021-03-03,67348.0,2271.0,BNTX,97.4,100.9059,92.51,95.15,2335106.0,96.3792,28421.0
1161,2021-03-04,68134.0,1998.0,BNTX,95.68,96.84,91.22,96.2,1693619.0,94.4467,22163.0
1162,2021-03-07,43698.0,840.0,BNTX,94.83,95.7,90.29,90.29,1521368.0,92.6396,21397.0
1163,2021-03-08,44208.0,868.0,BNTX,94.11,97.93,93.57,96.48,1315883.0,95.7467,18922.0
1164,2021-03-09,56122.0,1338.0,BNTX,100.787,101.99,97.08,98.02,1376795.0,99.1636,18868.0
1371,2020-03-11,307.0,8.0,MRNA,22.8997,24.28,21.9,22.3,11305347.0,22.9997,70915.0
1372,2020-03-12,1174.0,4.0,MRNA,23.0,23.47,19.31,21.3,11853052.0,21.047,82944.0
